id,sellerType,companyName,projectName,projectStatus,latitude,longitude,localityName,suburbName,cityName,propertyType,bedrooms,listingCategory,size,leadType,price
13733477,AGENT,MMR Realty,Udvita,Ready to move,22.58947754,88.38149261,Ultadanga,Kolkata North,Kolkata,Apartment,2.0,Primary,1250,unpaid,9000000
13733476,AGENT,MMR Realty,Siddhashree,Ready to move,22.4957428,88.34857941,Tollygunge,Kolkata South,Kolkata,Apartment,3.0,Resale,1470,unpaid,12000000
13733474,AGENT,MMR Realty,Urbana,Ready to move,22.51211166,88.4096756,Madurdaha Hussainpur,Kolkata South,Kolkata,Apartment,5.0,Primary,5318,unpaid,50711242
13733473,AGENT,MMR Realty,Project,Ready to move,22.59084129,88.50480652,kalikapura,Other,Kolkata,Apartment,2.0,Resale,1250,unpaid,9000000
13733471,AGENT,MMR Realty,Urbana,Ready to move,22.51211166,88.4096756,Madurdaha Hussainpur,Kolkata South,Kolkata,Apartment,6.0,Primary,6406,unpaid,70000000
13733470,AGENT,MMR Realty,Urbana,Ready to move,22.51211166,88.4096756,Madurdaha Hussainpur,Kolkata South,Kolkata,Apartment,4.0,Primary,3528,unpaid,32513094
13733460,AGENT,MMR Realty,Ruchira Residency,Ready to move,22.50670815,88.40001678,Haltu,Kolkata South,Kolkata,Apartment,3.0,Primary,1290,unpaid,10100000
13733457,AGENT,MMR Realty,Ozone,Ready to move,22.45264053,88.39640045,Narendrapur,Kolkata South,Kolkata,Apartment,3.0,Primary,1756,unpaid,11500000
13733456,AGENT,MMR Realty,Project,Ready to move,22.51828384,88.38300323,Kasba,Kolkata South,Kolkata,Independent House,4.0,Resale,1400,unpaid,13000000
13733455,AGENT,MMR Realty,SGIL Gardenia,Ready to move,22.42798615,88.40692902,Narendrapur,Kolkata South,Kolkata,Apartment,3.0,Primary,1211,unpaid,4500000
13733452,AGENT,MMR Realty,Hiland Park,Ready to move,22.48338318,88.39059448,Santoshpur,Kolkata South,Kolkata,Apartment,2.0,Resale,1206,unpaid,8400000
13733450,AGENT,MMR Realty,Orchard At Godrej Seven,Under Construction,22.44053078,88.2901535,Joka,Kolkata South,Kolkata,Apartment,3.0,Primary,1215,unpaid,5762874
13733506,AGENT,MMR Realty,Orchard At Godrej Seven,Under Construction,22.44053078,88.2901535,Joka,Kolkata South,Kolkata,Apartment,2.0,Primary,817,unpaid,3737893
13733504,AGENT,MMR Realty,Orchard At Godrej Seven,Under Construction,22.44053078,88.2901535,Joka,Kolkata South,Kolkata,Apartment,2.0,Primary,1106,unpaid,5667751
13733503,AGENT,MMR Realty,Utalika Luxury Phase 4,Under Construction,22.49313354,88.40310669,Mukundapur,Kolkata South,Kolkata,Apartment,4.0,Primary,3084,unpaid,21879600
13733502,AGENT,MMR Realty,Utalika Luxury Phase 4,Under Construction,22.49313354,88.40310669,Mukundapur,Kolkata South,Kolkata,Apartment,3.0,Primary,3041,unpaid,20214450
16511779,AGENT,Avighna Property,Swan Court,Under Construction,22.6139679,88.47955322,New Town,Kolkata East,Kolkata,Apartment,3.0,Primary,1550,unpaid,9972000
16876666,AGENT,Avighna Property,Swan Court,Ready to move,22.6139679,88.47955322,New Town,Kolkata East,Kolkata,Apartment,3.0,Resale,1550,unpaid,10000000
16810081,AGENT,Avighna Property,Project,Ready to move,22.51975632,88.38336182,Kasba,Kolkata South,Kolkata,Apartment,6.0,Resale,5005,unpaid,32500000
7909045,AGENT,Liyans Commerce Pvt Ltd,Orchard At Godrej Seven,Under Construction,22.44433975,88.29618835,Joka,Kolkata South,Kolkata,Apartment,2.0,Primary,891,unpaid,3957822
11008434,AGENT,Sampad Consultancy,VI,Ready to move,22.42440796,88.39411926,Narendrapur,Kolkata South,Kolkata,Apartment,3.0,Resale,1100,unpaid,3300000
13023415,AGENT,Sampad Consultancy,Serenity,Ready to move,22.4484005,88.4063797,Sonarpur,Kolkata South,Kolkata,Apartment,2.0,Resale,962,unpaid,3800000
8745232,AGENT,Liyans Commerce Pvt Ltd,Greenwood Nest,Under Construction,22.58919716,88.45430756,New Town,Kolkata East,Kolkata,Apartment,3.0,Primary,1422,unpaid,7323300
16948522,AGENT,Deal Space Realtor,Aloft,Under Construction,22.54522133,88.35088348,Elgin,Kolkata South,Kolkata,Apartment,4.0,Primary,2455,unpaid,51000000
16030428,AGENT,Real Estate In India,Solaris Shalimar,Under Construction,22.55510521,88.30973816,Howrah,Kolkata West,Kolkata,Apartment,2.0,Primary,630,unpaid,2075000
16030316,AGENT,Real Estate In India,4 Sight Grand Castle,Under Construction,22.45446205,88.38698578,Garia,Kolkata South,Kolkata,Apartment,2.0,Primary,952,unpaid,5236000
16030258,AGENT,Real Estate In India,Veda,Under Construction,22.56754875,88.4631424,New Town,Kolkata East,Kolkata,Apartment,3.0,Primary,1128,unpaid,7400000
16030225,AGENT,Real Estate In India,Veda,Under Construction,22.56754875,88.4631424,New Town,Kolkata East,Kolkata,Apartment,2.0,Primary,895,unpaid,6000000
16030188,AGENT,Real Estate In India,Eternia,Under Construction,22.69384575,88.48717499,Barasat,Kolkata North,Kolkata,Apartment,2.0,Primary,553,unpaid,3044000
17598289,AGENT,Somani Realtors Pvt Ltd,Urban Retreat,Under Construction,22.51787376,88.38658905,Kasba,Kolkata South,Kolkata,Apartment,3.0,Primary,1058,unpaid,6030600
17598228,AGENT,Somani Realtors Pvt Ltd,Urban Retreat,Under Construction,22.51787376,88.38658905,Kasba,Kolkata South,Kolkata,Apartment,2.0,Primary,962,unpaid,5483400
17598136,AGENT,Somani Realtors Pvt Ltd,Urban Retreat,Under Construction,22.51787376,88.38658905,Kasba,Kolkata South,Kolkata,Apartment,2.0,Primary,835,unpaid,4759500
17597632,AGENT,Somani Realtors Pvt Ltd,4 Sight Grand Castle,Under Construction,22.45446205,88.38698578,Garia,Kolkata South,Kolkata,Apartment,2.0,Primary,1138,unpaid,7500000
17597569,AGENT,Somani Realtors Pvt Ltd,ONEX 75,Under Construction,22.48362923,88.37976837,Baghajatin,Kolkata South,Kolkata,Apartment,3.0,Primary,1046,unpaid,8600000
17597496,AGENT,Somani Realtors Pvt Ltd,ONEX 75,Under Construction,22.48362923,88.37976837,Baghajatin,Kolkata South,Kolkata,Apartment,2.0,Primary,788,unpaid,6700000
17597436,AGENT,Somani Realtors Pvt Ltd,4Sight Vivante,Under Construction,22.51639938,88.39624786,E M Bypass,Kolkata East,Kolkata,Apartment,3.0,Primary,1131,unpaid,8100000
17597398,AGENT,Somani Realtors Pvt Ltd,Avidipta Phase II,Under Construction,22.49295044,88.4008255,Mukundapur,Kolkata South,Kolkata,Apartment,3.0,Primary,2081,unpaid,25000000
17597960,AGENT,Somani Realtors Pvt Ltd,mck paramount,Ready to move,22.5007,88.40608978,Madurdaha,Kolkata South,Kolkata,Apartment,2.0,Primary,1051,unpaid,6831500
17597942,AGENT,Somani Realtors Pvt Ltd,mck paramount,Ready to move,22.5007,88.40608978,Madurdaha,Kolkata South,Kolkata,Apartment,2.0,Primary,1051,unpaid,6831500
17597843,AGENT,Somani Realtors Pvt Ltd,Signature 18,Under Construction,22.52139473,88.37875366,Kasba,Kolkata South,Kolkata,Apartment,4.0,Primary,1978,unpaid,16500000
17597805,AGENT,Somani Realtors Pvt Ltd,Signature 18,Under Construction,22.52139473,88.37875366,Kasba,Kolkata South,Kolkata,Apartment,3.0,Primary,1480,unpaid,11500000
17597754,AGENT,Somani Realtors Pvt Ltd,4 Sight Grand Castle,Under Construction,22.45446205,88.38698578,Garia,Kolkata South,Kolkata,Apartment,3.0,Primary,1264,unpaid,8500000
17597704,AGENT,Somani Realtors Pvt Ltd,4 Sight Grand Castle,Under Construction,22.45446205,88.38698578,Garia,Kolkata South,Kolkata,Apartment,3.0,Primary,1523,unpaid,9800000
17597679,AGENT,Somani Realtors Pvt Ltd,4 Sight Grand Castle,Under Construction,22.45446205,88.38698578,Garia,Kolkata South,Kolkata,Apartment,2.0,Primary,952,unpaid,6500000
17598546,AGENT,Somani Realtors Pvt Ltd,Urban Heights,Ready to move,22.51306915,88.38861084,Kasba,Kolkata South,Kolkata,Apartment,3.0,Primary,1551,unpaid,11000000
17598497,AGENT,Somani Realtors Pvt Ltd,Urban Retreat,Under Construction,22.51787376,88.38658905,Kasba,Kolkata South,Kolkata,Apartment,3.0,Primary,1256,unpaid,7159200
17599044,AGENT,Somani Realtors Pvt Ltd,Montage,Under Construction,22.54976082,88.38877869,Tangra,Kolkata East,Kolkata,Apartment,3.0,Primary,1050,unpaid,6900000
17599016,AGENT,Somani Realtors Pvt Ltd,Montage,Under Construction,22.54976082,88.38877869,Tangra,Kolkata East,Kolkata,Apartment,2.0,Primary,925,unpaid,6000000
17598972,AGENT,Somani Realtors Pvt Ltd,Montage,Under Construction,22.54976082,88.38877869,Tangra,Kolkata East,Kolkata,Apartment,3.0,Primary,1100,unpaid,7200000
17598931,AGENT,Somani Realtors Pvt Ltd,Montage,Under Construction,22.54976082,88.38877869,Tangra,Kolkata East,Kolkata,Apartment,2.0,Primary,875,unpaid,5500000
17598793,AGENT,Somani Realtors Pvt Ltd,Boulevard,Ready to move,22.55564308,88.38264465,Tangra,Kolkata East,Kolkata,Apartment,3.0,Primary,1548,unpaid,9000000
17598747,AGENT,Somani Realtors Pvt Ltd,The Ektaa Lotus,Ready to move,22.54908943,88.37995148,Tangra,Kolkata East,Kolkata,Apartment,3.0,Primary,1256,unpaid,8666400
17598673,AGENT,Somani Realtors Pvt Ltd,The Ektaa Lotus,Ready to move,22.54908943,88.37995148,Tangra,Kolkata East,Kolkata,Apartment,3.0,Primary,1234,unpaid,8514600
17599604,AGENT,Somani Realtors Pvt Ltd,Amarana Residences,Under Construction,22.55142593,88.39297485,Tangra,Kolkata East,Kolkata,Apartment,3.0,Primary,1337,unpaid,8700000
17599567,AGENT,Somani Realtors Pvt Ltd,Amarana Residences,Under Construction,22.55142593,88.39297485,Tangra,Kolkata East,Kolkata,Apartment,2.0,Primary,931,unpaid,5700000
17599508,AGENT,Somani Realtors Pvt Ltd,X,Under Construction,22.54937935,88.38636017,Tangra,Kolkata East,Kolkata,Apartment,4.0,Primary,2069,unpaid,21000000
17599367,AGENT,Somani Realtors Pvt Ltd,X,Under Construction,22.54937935,88.38636017,Tangra,Kolkata East,Kolkata,Apartment,3.0,Primary,1643,unpaid,16000000
17599296,AGENT,Somani Realtors Pvt Ltd,Regalia,Ready to move,22.55945969,88.37583923,Tangra,Kolkata East,Kolkata,Apartment,3.0,Primary,1898,unpaid,12400000
17599243,AGENT,Somani Realtors Pvt Ltd,Regalia,Ready to move,22.55945969,88.37583923,Tangra,Kolkata East,Kolkata,Apartment,3.0,Primary,1354,unpaid,10500000
17599956,AGENT,Somani Realtors Pvt Ltd,Anassa,Under Construction,22.51639938,88.39624786,E M Bypass,Kolkata East,Kolkata,Apartment,4.0,Primary,3500,unpaid,55000000
17597805,AGENT,Somani Realtors Pvt Ltd,Signature 18,Under Construction,22.52139473,88.37875366,Kasba,Kolkata South,Kolkata,Apartment,3.0,Primary,1480,unpaid,11500000
17597754,AGENT,Somani Realtors Pvt Ltd,4 Sight Grand Castle,Under Construction,22.45446205,88.38698578,Garia,Kolkata South,Kolkata,Apartment,3.0,Primary,1264,unpaid,8500000
17597704,AGENT,Somani Realtors Pvt Ltd,4 Sight Grand Castle,Under Construction,22.45446205,88.38698578,Garia,Kolkata South,Kolkata,Apartment,3.0,Primary,1523,unpaid,9800000
17597679,AGENT,Somani Realtors Pvt Ltd,4 Sight Grand Castle,Under Construction,22.45446205,88.38698578,Garia,Kolkata South,Kolkata,Apartment,2.0,Primary,952,unpaid,6500000
17598546,AGENT,Somani Realtors Pvt Ltd,Urban Heights,Ready to move,22.51306915,88.38861084,Kasba,Kolkata South,Kolkata,Apartment,3.0,Primary,1551,unpaid,11000000
17598497,AGENT,Somani Realtors Pvt Ltd,Urban Retreat,Under Construction,22.51787376,88.38658905,Kasba,Kolkata South,Kolkata,Apartment,3.0,Primary,1256,unpaid,7159200
17598136,AGENT,Somani Realtors Pvt Ltd,Urban Retreat,Under Construction,22.51787376,88.38658905,Kasba,Kolkata South,Kolkata,Apartment,2.0,Primary,835,unpaid,4759500
12937440,AGENT,Real Estate Kolkata,Spring,Under Construction,22.58476448,88.41336823,Rajarhat,Kolkata East,Kolkata,Apartment,3.0,Primary,1084,unpaid,3252000
12937410,AGENT,Real Estate Kolkata,Spring,Under Construction,22.58476448,88.41336823,Rajarhat,Kolkata East,Kolkata,Apartment,2.0,Primary,769,unpaid,2307000
12937549,AGENT,Real Estate Kolkata,Dream Palazzo,Ready to move,22.63921356,88.47240448,Rajarhat,Kolkata East,Kolkata,Apartment,2.0,Primary,970,unpaid,4500000
12937512,AGENT,Real Estate Kolkata,Durga Abasan,Under Construction,22.57784462,88.41918945,Rajarhat,Kolkata East,Kolkata,Apartment,2.0,Primary,698,unpaid,2437000
12938468,AGENT,Real Estate Kolkata,Ecospace Residencia,Under Construction,22.58696365,88.48800659,New Town,Kolkata East,Kolkata,Apartment,2.0,Primary,996,unpaid,5800000
12938500,AGENT,Real Estate Kolkata,Ecospace Residencia,Under Construction,22.58696365,88.48800659,New Town,Kolkata East,Kolkata,Apartment,3.0,Primary,1457,unpaid,8338000
17660576,AGENT,Royal finserv pvtltd,New Town Heights,Ready to move,22.56580734,88.51698303,New Town,Kolkata East,Kolkata,Apartment,3.0,Resale,2113,unpaid,11200000
6764672,AGENT,Gupta Realtors,Iland,Ready to move,22.52876282,88.37939453,Tiljala,Kolkata South,Kolkata,Apartment,4.0,Primary,1708,unpaid,16300000
17798987,AGENT,Real Estate Kolkata,The Zenith,Under Construction,22.52489471,88.37853241,Kasba,Kolkata South,Kolkata,Apartment,3.0,Resale,1710,unpaid,8200000
17798941,AGENT,Real Estate Kolkata,Narayani,Under Construction,22.52257347,88.35501099,Ballygunge,Kolkata South,Kolkata,Apartment,3.0,Resale,1958,unpaid,17800000
9210259,AGENT,Liyans Commerce Pvt Ltd,Swarnamani,Ready to move,22.58164024,88.40054321,Kankurgachi,Kolkata North,Kolkata,Apartment,4.0,Primary,2600,unpaid,28800000
8871589,AGENT,Liyans Commerce Pvt Ltd,Pravesh,Under Construction,22.66699028,88.3714447,Kamarhati on BT Road,Kolkata North,Kolkata,Apartment,3.0,Primary,1014,unpaid,3549000
9150169,AGENT,Liyans Commerce Pvt Ltd,Elements,Under Construction,22.50271416,88.34044647,Tollygunge,Kolkata South,Kolkata,Apartment,3.0,Primary,1198,unpaid,10822732
16647239,AGENT,Skylark Solution,Enclave Phase 1,Ready to move,22.63403893,88.45718384,Rajarhat,Kolkata East,Kolkata,Apartment,3.0,Resale,1650,unpaid,8000000
16634488,AGENT,Skylark Solution,Rezidency,Ready to move,22.68033218,88.45941162,Madhyamgram,Kolkata North,Kolkata,Apartment,3.0,Primary,1330,unpaid,4256000
16606413,AGENT,Skylark Solution,Project,Ready to move,22.60607719,88.47147369,New Town,Kolkata East,Kolkata,Apartment,2.0,Primary,899,unpaid,2921750
16636344,AGENT,Skylark Solution,Project,Ready to move,22.63707542,88.451828,Rajarhat,Kolkata East,Kolkata,Apartment,3.0,Resale,1120,unpaid,5200000
16669086,AGENT,Skylark Solution,Project,Ready to move,22.60964966,88.42922211,Baguihati,Kolkata North,Kolkata,Apartment,2.0,Resale,920,unpaid,2500000
16669478,AGENT,Skylark Solution,Project,Ready to move,22.6115551,88.43499756,Rajarhat,Kolkata East,Kolkata,Apartment,3.0,Primary,1250,unpaid,5000000
16619065,AGENT,Skylark Solution,Project,Ready to move,22.62438965,88.43882751,Chinar Park,Kolkata North,Kolkata,Apartment,3.0,Resale,1283,unpaid,5700000
16618947,AGENT,Skylark Solution,Project,Ready to move,22.60607719,88.47147369,New Town,Kolkata East,Kolkata,Apartment,3.0,Primary,1155,unpaid,3753750
16619285,AGENT,Skylark Solution,Project,Ready to move,22.6892395,88.4781723,Madhyamgram,Kolkata North,Kolkata,Apartment,2.0,Primary,955,unpaid,3185000
16761535,AGENT,Skylark Solution,Project,Ready to move,22.62438965,88.43882751,Chinar Park,Kolkata North,Kolkata,Apartment,2.0,Resale,953,unpaid,3300000
15532923,AGENT,Skylark Solution,Project,Under Construction,22.61728287,88.4278183,Baguiati,Kolkata North,Kolkata,Apartment,3.0,Primary,1250,unpaid,5625000
15532887,AGENT,Skylark Solution,Project,Under Construction,22.61728287,88.4278183,Baguiati,Kolkata North,Kolkata,Apartment,2.0,Primary,850,unpaid,3825000
15760346,AGENT,Skylark Solution,Project,Ready to move,22.62084389,88.41823578,Kamardanga,Other,Kolkata,Independent Floor,2.0,Primary,916,unpaid,3480000
15760291,AGENT,Skylark Solution,Project,Ready to move,22.60915565,88.4161911,south dum dum,Kolkata East,Kolkata,Independent Floor,2.0,Primary,944,unpaid,3587200
15571494,AGENT,Skylark Solution,Project,Ready to move,22.62438965,88.43882751,Chinar Park,Kolkata North,Kolkata,Apartment,2.0,Primary,950,unpaid,4275000
15571661,AGENT,Skylark Solution,Gardens,Ready to move,22.62286377,88.49533081,New Town,Kolkata East,Kolkata,Independent Floor,3.0,Primary,1183,unpaid,4700000
11626495,AGENT,Niaz Estates,The Avenue,Ready to move,22.51908493,88.32992554,Alipore,Kolkata South,Kolkata,Apartment,4.0,Primary,3319,unpaid,46500000
11626464,AGENT,Niaz Estates,Raghu Estates,Ready to move,22.53217888,88.33016205,Alipore,Kolkata South,Kolkata,Apartment,4.0,Resale,3615,unpaid,65000000
11626463,AGENT,Niaz Estates,Raghu Estates,Ready to move,22.53217888,88.33016205,Alipore,Kolkata South,Kolkata,Apartment,4.0,Resale,3615,unpaid,65000000
11626502,AGENT,Niaz Estates,The Avenue,Ready to move,22.51908493,88.32992554,Alipore,Kolkata South,Kolkata,Apartment,4.0,Primary,4696,unpaid,65000000
11534626,AGENT,Niaz Estates,Zen,Ready to move,22.54377365,88.38728333,Tangra,Kolkata East,Kolkata,Apartment,3.0,Resale,2235,unpaid,23500000
11534616,AGENT,Niaz Estates,The Crown,Under Construction,22.56596375,88.37893677,Beliaghata,Kolkata East,Kolkata,Apartment,4.0,Primary,1979,unpaid,11700000
11534606,AGENT,Niaz Estates,The Crown,Under Construction,22.56596375,88.37893677,Beliaghata,Kolkata East,Kolkata,Apartment,4.0,Primary,1749,unpaid,10300000
11534601,AGENT,Niaz Estates,The Crown,Under Construction,22.56596375,88.37893677,Beliaghata,Kolkata East,Kolkata,Apartment,3.0,Primary,1450,unpaid,8550000
11534594,AGENT,Niaz Estates,The Crown,Under Construction,22.56596375,88.37893677,Beliaghata,Kolkata East,Kolkata,Apartment,2.0,Primary,1353,unpaid,8000000
11534536,AGENT,Niaz Estates,The Crown,Under Construction,22.56596375,88.37893677,Beliaghata,Kolkata East,Kolkata,Apartment,2.0,Primary,922,unpaid,5440000
11540986,AGENT,Niaz Estates,Victoria,Ready to move,22.54434395,88.35579681,Elgin,Kolkata South,Kolkata,Apartment,4.0,Resale,4300,unpaid,75000000
11626495,AGENT,Niaz Estates,The Avenue,Ready to move,22.51908493,88.32992554,Alipore,Kolkata South,Kolkata,Apartment,4.0,Primary,3319,unpaid,46500000
11626464,AGENT,Niaz Estates,Raghu Estates,Ready to move,22.53217888,88.33016205,Alipore,Kolkata South,Kolkata,Apartment,4.0,Resale,3615,unpaid,65000000
11626463,AGENT,Niaz Estates,Raghu Estates,Ready to move,22.53217888,88.33016205,Alipore,Kolkata South,Kolkata,Apartment,4.0,Resale,3615,unpaid,65000000
11626502,AGENT,Niaz Estates,The Avenue,Ready to move,22.51908493,88.32992554,Alipore,Kolkata South,Kolkata,Apartment,4.0,Primary,4696,unpaid,65000000
11626501,AGENT,Niaz Estates,The Avenue,Ready to move,22.51908493,88.32992554,Alipore,Kolkata South,Kolkata,Apartment,4.0,Primary,4696,unpaid,65000000
16800841,AGENT,Skylark Solution,Waterview,Ready to move,22.61942863,88.49471283,New Town,Kolkata East,Kolkata,Apartment,3.0,Primary,1250,unpaid,3500000
16800783,AGENT,Skylark Solution,Dream Palazzo Apartment,Ready to move,22.63914871,88.47244263,Rajarhat,Kolkata East,Kolkata,Apartment,2.0,Primary,870,unpaid,3301650
11601627,AGENT,Niaz Estates,Grand,Ready to move,22.56688309,88.32420349,Howrah,Kolkata West,Kolkata,Apartment,2.0,Resale,1150,unpaid,6000000
11627321,AGENT,Niaz Estates,Ekam,Under Construction,22.53845596,88.35697174,Ballygunge,Kolkata South,Kolkata,Apartment,4.0,Primary,3350,unpaid,56500000
11627272,AGENT,Niaz Estates,Prabhat Kamal,Under Construction,22.51348686,88.32910919,New Alipore,Kolkata South,Kolkata,Apartment,4.0,Primary,1762,unpaid,27600000
11472614,AGENT,Niaz Estates,The Avenue,Ready to move,22.51908493,88.32992554,Alipore,Kolkata South,Kolkata,Apartment,3.0,Resale,2348,unpaid,31698000
16406161,AGENT,Skylark Solution,Project,Ready to move,22.62681389,88.48907471,Jagadishpur,Other,Kolkata,Apartment,2.0,Resale,934,unpaid,4100000
11493640,AGENT,Niaz Estates,Maximus,Under Construction,22.70490074,88.37511444,Sodepur,Kolkata North,Kolkata,Apartment,3.0,Primary,1300,unpaid,6000000
11433259,AGENT,Niaz Estates,Prasad Exotica,Ready to move,22.57389069,88.39896393,Phool Bagan,Kolkata North,Kolkata,Apartment,2.0,Resale,900,unpaid,6500000
11433249,AGENT,Niaz Estates,The Address,Ready to move,22.54005241,88.40151978,Dhapa,Kolkata East,Kolkata,Apartment,3.0,Resale,2440,unpaid,25000000
11433239,AGENT,Niaz Estates,Allure,Ready to move,22.54977608,88.39173126,Tangra,Kolkata East,Kolkata,Apartment,3.0,Resale,1182,unpaid,8500000
11433228,AGENT,Niaz Estates,Aristo,Ready to move,22.59229469,88.37065887,Jorabagan,Kolkata North,Kolkata,Apartment,3.0,Resale,1630,unpaid,13500000
11433217,AGENT,Niaz Estates,Udvita,Ready to move,22.58947754,88.38149261,Ultadanga,Kolkata North,Kolkata,Apartment,3.0,Resale,1458,unpaid,9000000
11433197,AGENT,Niaz Estates,Udvita,Ready to move,22.58947754,88.38149261,Ultadanga,Kolkata North,Kolkata,Apartment,2.0,Resale,1021,unpaid,7000000
11433174,AGENT,Niaz Estates,Heights,Ready to move,22.57210159,88.37210846,Sealdah,Kolkata Central,Kolkata,Apartment,2.0,Resale,1185,unpaid,9000000
11433170,AGENT,Niaz Estates,Heights,Ready to move,22.57210159,88.37210846,Sealdah,Kolkata Central,Kolkata,Apartment,3.0,Resale,1680,unpaid,12500000
11433165,AGENT,Niaz Estates,Altius,Ready to move,22.54730415,88.38574982,Tangra,Kolkata East,Kolkata,Apartment,4.0,Resale,2911,unpaid,27500000
11433159,AGENT,Niaz Estates,Altius,Ready to move,22.54730415,88.38574982,Tangra,Kolkata East,Kolkata,Apartment,3.0,Resale,2325,unpaid,22500000
11433147,AGENT,Niaz Estates,Legacy,Ready to move,22.55291939,88.37536621,Tangra,Kolkata East,Kolkata,Apartment,3.0,Resale,1454,unpaid,9000000
11436557,AGENT,Niaz Estates,Iland,Ready to move,22.52905846,88.37966919,Tiljala,Kolkata South,Kolkata,Apartment,3.0,Resale,1436,unpaid,10500000
11436549,AGENT,Niaz Estates,Niketan,Ready to move,22.55499458,88.3878479,Tangra,Kolkata East,Kolkata,Apartment,3.0,Resale,1540,unpaid,8000000
11436537,AGENT,Niaz Estates,Elixir,Ready to move,22.53804588,88.36862946,Tangra,Kolkata East,Kolkata,Apartment,3.0,Resale,1812,unpaid,18000000
11436533,AGENT,Niaz Estates,Megh Mani,Ready to move,22.5259552,88.39370728,Kasba,Kolkata South,Kolkata,Apartment,4.0,Resale,2086,unpaid,21000000
11436529,AGENT,Niaz Estates,Megh Mani,Ready to move,22.5259552,88.39370728,Kasba,Kolkata South,Kolkata,Apartment,3.0,Resale,1742,unpaid,16000000
15532923,AGENT,Skylark Solution,Project,Under Construction,22.61728287,88.4278183,Baguiati,Kolkata North,Kolkata,Apartment,3.0,Primary,1250,unpaid,5625000
15532887,AGENT,Skylark Solution,Project,Under Construction,22.61728287,88.4278183,Baguiati,Kolkata North,Kolkata,Apartment,2.0,Primary,850,unpaid,3825000
15575898,AGENT,Skylark Solution,Aqua View,Ready to move,22.68028069,88.45483398,Madhyamgram,Kolkata North,Kolkata,Apartment,3.0,Primary,1074,unpaid,3705000
15575892,AGENT,Skylark Solution,Aqua View,Ready to move,22.68028069,88.45483398,Madhyamgram,Kolkata North,Kolkata,Apartment,2.0,Primary,862,unpaid,2973900
15576156,AGENT,Skylark Solution,Grand City Grand One,Under Construction,22.68000603,88.30252075,Uttarpara Kotrung,Kolkata West,Kolkata,Independent Floor,1.0,Primary,425,unpaid,1508000
16669086,AGENT,Skylark Solution,Project,Ready to move,22.60964966,88.42922211,Baguihati,Kolkata North,Kolkata,Apartment,2.0,Resale,920,unpaid,2500000
16606413,AGENT,Skylark Solution,Project,Ready to move,22.60607719,88.47147369,New Town,Kolkata East,Kolkata,Apartment,2.0,Primary,899,unpaid,2921750
16619065,AGENT,Skylark Solution,Project,Ready to move,22.62438965,88.43882751,Chinar Park,Kolkata North,Kolkata,Apartment,3.0,Resale,1283,unpaid,5700000
16618947,AGENT,Skylark Solution,Project,Ready to move,22.60607719,88.47147369,New Town,Kolkata East,Kolkata,Apartment,3.0,Primary,1155,unpaid,3753750
16619285,AGENT,Skylark Solution,Project,Ready to move,22.6892395,88.4781723,Madhyamgram,Kolkata North,Kolkata,Apartment,2.0,Primary,955,unpaid,3185000
15964341,AGENT,Ganguly Property Solution,Project,Ready to move,22.46910858,88.36236572,Bansdroni,Kolkata South,Kolkata,Apartment,2.0,Primary,910,unpaid,3800000
15964147,AGENT,Ganguly Property Solution,Project,Ready to move,22.48745918,88.35613251,Regent Park,Kolkata South,Kolkata,Apartment,1.0,Primary,450,unpaid,1200000
15929480,AGENT,Skylark Solution,Project,Ready to move,22.65005302,88.43651581,Dum Dum,Kolkata North,Kolkata,Independent House,4.0,Resale,1800,unpaid,12000000
15952580,AGENT,Skylark Solution,Project,Ready to move,22.60964966,88.42922211,Baguihati,Kolkata North,Kolkata,Apartment,2.0,Resale,521,unpaid,1700000
11626495,AGENT,Niaz Estates,The Avenue,Ready to move,22.51908493,88.32992554,Alipore,Kolkata South,Kolkata,Apartment,4.0,Primary,3319,unpaid,46500000
11626464,AGENT,Niaz Estates,Raghu Estates,Ready to move,22.53217888,88.33016205,Alipore,Kolkata South,Kolkata,Apartment,4.0,Resale,3615,unpaid,65000000
11626463,AGENT,Niaz Estates,Raghu Estates,Ready to move,22.53217888,88.33016205,Alipore,Kolkata South,Kolkata,Apartment,4.0,Resale,3615,unpaid,65000000
11626502,AGENT,Niaz Estates,The Avenue,Ready to move,22.51908493,88.32992554,Alipore,Kolkata South,Kolkata,Apartment,4.0,Primary,4696,unpaid,65000000
11626501,AGENT,Niaz Estates,The Avenue,Ready to move,22.51908493,88.32992554,Alipore,Kolkata South,Kolkata,Apartment,4.0,Primary,4696,unpaid,65000000
11627321,AGENT,Niaz Estates,Ekam,Under Construction,22.53845596,88.35697174,Ballygunge,Kolkata South,Kolkata,Apartment,4.0,Primary,3350,unpaid,56500000
11627272,AGENT,Niaz Estates,Prabhat Kamal,Under Construction,22.51348686,88.32910919,New Alipore,Kolkata South,Kolkata,Apartment,4.0,Primary,1762,unpaid,27600000
16800841,AGENT,Skylark Solution,Waterview,Ready to move,22.61942863,88.49471283,New Town,Kolkata East,Kolkata,Apartment,3.0,Primary,1250,unpaid,3500000
16800783,AGENT,Skylark Solution,Dream Palazzo Apartment,Ready to move,22.63914871,88.47244263,Rajarhat,Kolkata East,Kolkata,Apartment,2.0,Primary,870,unpaid,3301650
